fname,labels,mids,split,audio_path
115611,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
209657,"Male_speech_and_man_speaking,Domestic_sounds_and_home_sounds,Speech,Human_voice","/m/05zppz,/t/dd00071,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
41489,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
73752,"Squeak,Female_speech_and_woman_speaking,Giggle,Chirp_and_tweet,Human_group_actions,Speech,Human_voice,Laughter,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/07q6cd_,/m/02zsn,/m/07r660_,/m/07pggtn,/t/dd00012,/m/09x0r,/m/09l8g,/m/01j3sz,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
95284,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
77439,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
343754,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
113242,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
62478,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Conversation,Cough,Speech,Human_voice,Respiratory_sounds","/m/05zppz,/m/02zsn,/m/01h8n0,/m/01b_21,/m/09x0r,/m/09l8g,/m/09hlz4",,data/FSD50K/FSD50K.eval_audio_16k/
171464,"Male_speech_and_man_speaking,Bark,Motorcycle,Dog,Speech,Human_voice,Domestic_animals_and_pets,Animal,Motor_vehicle_(road),Vehicle","/m/05zppz,/m/05tny_,/m/04_sv,/m/0bt9lr,/m/09x0r,/m/09l8g,/m/068hy,/m/0jbk,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
241581,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
242661,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
350605,"Screaming,Child_speech_and_kid_speaking,Human_voice,Speech","/m/03qc9zr,/m/0ytgt,/m/09l8g,/m/09x0r",val,data/FSD50K/FSD50K.dev_audio_16k/
235016,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
277004,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
236476,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
104922,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
394772,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
234247,"Male_speech_and_man_speaking,Alarm,Speech,Human_voice","/m/05zppz,/m/07pp_mv,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
425904,"Bark,Growling,Speech,Human_voice,Dog,Domestic_animals_and_pets,Animal","/m/05tny_,/m/0ghcn6,/m/09x0r,/m/09l8g,/m/0bt9lr,/m/068hy,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
86427,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
175231,"Speech,Wind,Human_voice","/m/09x0r,/m/03m9d0z,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
106468,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
77432,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
87683,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
112630,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
95672,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
200810,"Race_car_and_auto_racing,Speech,Engine,Human_voice,Car,Motor_vehicle_(road),Vehicle","/m/0ltv,/m/09x0r,/m/02mk9,/m/09l8g,/m/0k4j,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
242573,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
80398,"Applause,Dishes_and_pots_and_pans,Chatter,Crowd,Cheering,Clapping,Child_speech_and_kid_speaking,Human_group_actions,Domestic_sounds_and_home_sounds,Hands,Speech,Human_voice","/m/028ght,/m/04brg2,/m/07rkbfh,/m/03qtwd,/m/053hz1,/m/0l15bq,/m/0ytgt,/t/dd00012,/t/dd00071,/m/0k65p,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
277005,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
330846,"Male_speech_and_man_speaking,Child_speech_and_kid_speaking,Conversation,Speech,Human_voice","/m/05zppz,/m/0ytgt,/m/01h8n0,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
124812,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
174952,"Speech,Human_voice","/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
161355,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
207129,"Male_speech_and_man_speaking,Chirp_and_tweet,Car_passing_by,Traffic_noise_and_roadway_noise,Engine,Speech,Human_voice,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Car,Motor_vehicle_(road),Vehicle","/m/05zppz,/m/07pggtn,/t/dd00134,/m/0btp2,/m/02mk9,/m/09x0r,/m/09l8g,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk,/m/0k4j,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
238211,"Female_speech_and_woman_speaking,Chatter,Conversation,Speech,Human_voice,Human_group_actions","/m/02zsn,/m/07rkbfh,/m/01h8n0,/m/09x0r,/m/09l8g,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
203063,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
242636,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
130717,"Speech_synthesizer,Speech,Human_voice","/m/0brhx,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
83521,"Male_speech_and_man_speaking,Conversation,Speech,Human_voice","/m/05zppz,/m/01h8n0,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
44182,"Female_speech_and_woman_speaking,Telephone,Speech,Human_voice,Alarm","/m/02zsn,/m/07cx4,/m/09x0r,/m/09l8g,/m/07pp_mv",val,data/FSD50K/FSD50K.dev_audio_16k/
256339,"Speech_synthesizer,Speech,Human_voice","/m/0brhx,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
367189,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
331467,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Speech,Human_voice","/m/05zppz,/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
241524,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
320059,"Chatter,Chirp_and_tweet,Child_speech_and_kid_speaking,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Speech,Human_voice","/m/07rkbfh,/m/07pggtn,/m/0ytgt,/t/dd00012,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
92915,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
45125,"Chuckle_and_chortle,Child_speech_and_kid_speaking,Laughter,Human_voice,Speech","/m/07rgt08,/m/0ytgt,/m/01j3sz,/m/09l8g,/m/09x0r",train,data/FSD50K/FSD50K.dev_audio_16k/
80646,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
33700,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
113255,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
106460,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
422718,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
333161,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
53978,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
78958,"Male_speech_and_man_speaking,Bicycle_bell,Speech,Human_voice,Bicycle,Vehicle,Alarm,Bell","/m/05zppz,/m/0gy1t2s,/m/09x0r,/m/09l8g,/m/0199g,/m/07yv9,/m/07pp_mv,/m/0395lw",,data/FSD50K/FSD50K.eval_audio_16k/
109884,"Female_speech_and_woman_speaking,Human_voice,Speech","/m/02zsn,/m/09l8g,/m/09x0r",train,data/FSD50K/FSD50K.dev_audio_16k/
263052,"Male_speech_and_man_speaking,Tap,Speech,Human_voice","/m/05zppz,/m/07qcpgn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
121235,"Speech_synthesizer,Speech,Human_voice","/m/0brhx,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
189359,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
402142,"Male_speech_and_man_speaking,Cupboard_open_or_close,Laughter,Speech,Human_voice,Domestic_sounds_and_home_sounds","/m/05zppz,/m/0642b4,/m/01j3sz,/m/09x0r,/m/09l8g,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
236365,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
345465,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
416692,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
236443,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
196887,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
113249,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
416647,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
368380,"Female_speech_and_woman_speaking,Cough,Speech,Human_voice,Respiratory_sounds","/m/02zsn,/m/01b_21,/m/09x0r,/m/09l8g,/m/09hlz4",val,data/FSD50K/FSD50K.dev_audio_16k/
112064,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
165238,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
343752,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
95679,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
277006,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
93863,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
75720,"Male_speech_and_man_speaking,Chatter,Chirp_and_tweet,Speech,Human_voice,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/05zppz,/m/07rkbfh,/m/07pggtn,/m/09x0r,/m/09l8g,/t/dd00012,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
400106,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
102539,"Speech,Cough,Human_voice,Respiratory_sounds","/m/09x0r,/m/01b_21,/m/09l8g,/m/09hlz4",train,data/FSD50K/FSD50K.dev_audio_16k/
148008,"Male_speech_and_man_speaking,Speech_synthesizer,Speech,Human_voice","/m/05zppz,/m/0brhx,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
184432,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
277009,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
97351,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
320070,"Female_speech_and_woman_speaking,Chatter,Cricket,Wind_instrument_and_woodwind_instrument,Speech,Human_voice,Musical_instrument,Music,Human_group_actions,Insect,Wild_animals,Animal","/m/02zsn,/m/07rkbfh,/m/09xqv,/m/085jw,/m/09x0r,/m/09l8g,/m/04szw,/m/04rlf,/t/dd00012,/m/03vt0,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
169959,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
92927,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
95799,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
254034,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
109902,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
422910,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
256777,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
393379,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
60689,"Crowd,Speech,Human_voice,Human_group_actions","/m/03qtwd,/m/09x0r,/m/09l8g,/t/dd00012",val,data/FSD50K/FSD50K.dev_audio_16k/
236584,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
139041,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
93895,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
334982,"Female_speech_and_woman_speaking,Telephone,Speech,Human_voice,Alarm","/m/02zsn,/m/07cx4,/m/09x0r,/m/09l8g,/m/07pp_mv",,data/FSD50K/FSD50K.eval_audio_16k/
248047,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
166209,"Speech,Human_voice","/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
72860,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
332516,"Female_speech_and_woman_speaking,Walk_and_footsteps,Whispering,Speech,Human_voice","/m/02zsn,/m/07pbtc8,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
92945,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
25314,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Crowd,Laughter,Speech,Human_voice,Human_group_actions","/m/05zppz,/m/02zsn,/m/03qtwd,/m/01j3sz,/m/09x0r,/m/09l8g,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
69207,"Male_speech_and_man_speaking,Telephone,Speech,Human_voice,Alarm","/m/05zppz,/m/07cx4,/m/09x0r,/m/09l8g,/m/07pp_mv",val,data/FSD50K/FSD50K.dev_audio_16k/
86385,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
127243,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
97834,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
420464,"Male_speech_and_man_speaking,Idling,Motorcycle,Accelerating_and_revving_and_vroom,Speech,Human_voice,Engine,Motor_vehicle_(road),Vehicle","/m/05zppz,/m/07pb8fc,/m/04_sv,/m/07q2z82,/m/09x0r,/m/09l8g,/m/02mk9,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
67739,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
189428,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
277593,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
362503,"Male_speech_and_man_speaking,Whispering,Speech,Human_voice","/m/05zppz,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
93889,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
92935,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
189361,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
124858,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
273929,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
201706,"Female_speech_and_woman_speaking,Hammer,Speech,Human_voice,Tools","/m/02zsn,/m/03l9g,/m/09x0r,/m/09l8g,/m/07k1x",,data/FSD50K/FSD50K.eval_audio_16k/
103382,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
106789,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
256778,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
77415,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
106441,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
236364,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
73757,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
26219,"Male_speech_and_man_speaking,Chuckle_and_chortle,Giggle,Speech,Human_voice,Laughter","/m/05zppz,/m/07rgt08,/m/07r660_,/m/09x0r,/m/09l8g,/m/01j3sz",,data/FSD50K/FSD50K.eval_audio_16k/
248048,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
316501,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
137909,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
121237,"Speech_synthesizer,Speech,Human_voice","/m/0brhx,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
429380,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
86436,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
113648,"Male_speech_and_man_speaking,Whispering,Speech,Human_voice","/m/05zppz,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
236560,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
232274,"Male_speech_and_man_speaking,Idling,Car,Speech,Human_voice,Motor_vehicle_(road),Vehicle,Engine","/m/05zppz,/m/07pb8fc,/m/0k4j,/m/09x0r,/m/09l8g,/m/012f08,/m/07yv9,/m/02mk9",train,data/FSD50K/FSD50K.dev_audio_16k/
61038,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
189358,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
346875,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Laughter,Speech,Human_voice","/m/05zppz,/m/02zsn,/m/01j3sz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
53984,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
339932,"Male_speech_and_man_speaking,Walk_and_footsteps,Stream,Chirp_and_tweet,Bird,Fowl,Speech,Human_voice,Wild_animals,Animal,Water,Bird_vocalization_and_bird_call_and_bird_song,Livestock_and_farm_animals_and_working_animals","/m/05zppz,/m/07pbtc8,/m/0j6m2,/m/07pggtn,/m/015p6,/m/025rv6n,/m/09x0r,/m/09l8g,/m/01280g,/m/0jbk,/m/0838f,/m/020bb7,/m/0ch8v",,data/FSD50K/FSD50K.eval_audio_16k/
275795,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
151150,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Chatter,Subway_and_metro_and_underground,Sliding_door,Alarm,Laughter,Speech,Human_voice,Human_group_actions,Rail_transport,Vehicle,Door,Domestic_sounds_and_home_sounds","/m/05zppz,/m/02zsn,/m/07rkbfh,/m/0195fx,/m/02y_763,/m/07pp_mv,/m/01j3sz,/m/09x0r,/m/09l8g,/t/dd00012,/m/06d_3,/m/07yv9,/m/02dgv,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
174270,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
71600,"Male_speech_and_man_speaking,Conversation,Music,Speech,Human_voice","/m/05zppz,/m/01h8n0,/m/04rlf,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
337723,"Male_speech_and_man_speaking,Tap,Laughter,Speech,Human_voice","/m/05zppz,/m/07qcpgn,/m/01j3sz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
74794,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
256659,"Speech,Human_voice","/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
189745,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
257204,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
167750,"Female_speech_and_woman_speaking,Dishes_and_pots_and_pans,Drill,Thump_and_thud,Speech,Human_voice,Domestic_sounds_and_home_sounds,Power_tool,Tools","/m/02zsn,/m/04brg2,/m/01d380,/m/07qnq_y,/m/09x0r,/m/09l8g,/t/dd00071,/m/0_ksk,/m/07k1x",,data/FSD50K/FSD50K.eval_audio_16k/
122923,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
113243,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
172081,"Male_speech_and_man_speaking,Male_singing,Speech,Human_voice,Singing","/m/05zppz,/t/dd00003,/m/09x0r,/m/09l8g,/m/015lz1",,data/FSD50K/FSD50K.eval_audio_16k/
62460,"Male_speech_and_man_speaking,Whispering,Speech,Human_voice","/m/05zppz,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
